UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P52735	P58107	VAV2	EPIPL
P52735	Q9UJM3	VAV2	ERRFI
P52735	P62993	VAV2	GRB2
P52735	Q16695	VAV2	H31T
P52735	P46940	VAV2	IQGA1
P52735	Q04695	VAV2	K1C17
P52735	P05783	VAV2	K1C18
P52735	P08729	VAV2	K2C7
P52735	P05787	VAV2	K2C8
P52735	Q6WCQ1	VAV2	MPRIP
P52735	P00403	VAV2	COX2
P52735	P27986	VAV2	P85A
P52735	O00459	VAV2	P85B
P52735	Q15149	VAV2	PLEC
P52735	Q06124	VAV2	PTN11
P52735	Q9H0H5	VAV2	RGAP1
P52735	P29353	VAV2	SHC1
P52735	Q2TAY7	VAV2	SMU1
P52735	P62316	VAV2	SMD2
P52735	Q07889	VAV2	SOS1
P52735	Q07890	VAV2	SOS2
P52735	P0CG47	VAV2	UBB
P52735	Q9UKW4	VAV2	VAV3
P52735	P63104	VAV2	1433Z
Q9UKW4	O95782	VAV3	AP2A1
Q9UKW4	P63010	VAV3	AP2B1
Q9UKW4	P53680	VAV3	AP2S1
Q9UKW4	Q13191	VAV3	CBLB
Q9UKW4	P13987	VAV3	CD59
Q9UKW4	P00533	VAV3	EGFR
Q9UKW4	P58107	VAV3	EPIPL
Q9UKW4	P62993	VAV3	GRB2
Q9UKW4	Q16695	VAV3	H31T
Q9UKW4	P46940	VAV3	IQGA1
Q9UKW4	Q04695	VAV3	K1C17
Q9UKW4	P05783	VAV3	K1C18
Q9UKW4	P08729	VAV3	K2C7
Q9UKW4	P05787	VAV3	K2C8
Q9UKW4	Q6WCQ1	VAV3	MPRIP
Q9UKW4	P27986	VAV3	P85A
Q9UKW4	P19174	VAV3	PLCG1
Q9UKW4	Q15149	VAV3	PLEC
Q9UKW4	Q06124	VAV3	PTN11
Q9UKW4	Q9H0H5	VAV3	RGAP1
Q9UKW4	P29353	VAV3	SHC1
Q9UKW4	Q2TAY7	VAV3	SMU1
Q9UKW4	P62316	VAV3	SMD2
Q9UKW4	Q07889	VAV3	SOS1
Q9UKW4	P52735	VAV3	VAV2
O00401	Q99963	WASL	SH3G3
Q9H4A3	Q9Y2U5	WNK1	M3K2
Q9H4A3	Q99759	WNK1	M3K3
P31946	Q13164	1433B	MK07
P31946	O14974	1433B	MYPT1
P63104	P62736	1433Z	ACTA
P63104	P36542	1433Z	ATPG
P63104	P22681	1433Z	CBL
P63104	Q13191	1433Z	CBLB
P63104	P01133	1433Z	EGF
P63104	P00533	1433Z	EGFR
P63104	Q9UJM3	1433Z	ERRFI
P63104	P62993	1433Z	GRB2
P63104	P00403	1433Z	COX2
P63104	P27986	1433Z	P85A
P63104	O00459	1433Z	P85B
P63104	P29353	1433Z	SHC1
P63104	P62316	1433Z	SMD2
P63104	Q07889	1433Z	SOS1
P63104	Q07890	1433Z	SOS2
P63104	P0CG47	1433Z	UBB
P63104	P52735	1433Z	VAV2
O75312	P68104	ZPR1	EF1A1
